barrier_id,internal_name,watercourse_name,road_name,structure_type,structure_owner,private_owner_details,structure_list_status,assessment_type_completed,reason_for_exclusion,method_of_exclusion,partial_passability,partial_passability_notes,upstream_habitat_quality,constructability,estimated_cost_$,priority,type_of_rehabilitation,rehabilitated_by,rehabilitated_date,estimated_rehabilitation_cost_$,actual_project_cost_$,next_steps,timeline_for_next_steps,lead_for_next_steps,others_involved_in_next_steps,reason,notes,supporting_links,aggregated_crossings_id,modelled_crossing_id,crossing_source,crossing_feature_type,pscis_status,crossing_type_code,crossing_subtype_code,barrier_status,pscis_road_name,pscis_stream_name,pscis_assessment_comment,pscis_assessment_date,transport_line_structured_name_1,rail_track_name,dam_name,dam_height,dam_owner,dam_use,dam_operating_status,utm_zone,utm_easting,utm_northing,blue_line_key,downstream_route_measure,wscode,localcode,watershed_group_code,gnis_stream_name,barriers_anthropogenic_dnstr,barriers_anthropogenic_dnstr_count,barriers_anthropogenic_habitat_wcrp_upstr,barriers_anthropogenic_habitat_wcrp_upstr_count,barriers_ch_cm_co_pk_sk_dnstr,barriers_st_dnstr,barriers_wct_dnstr,ch_spawning_km,ch_rearing_km,ch_spawning_belowupstrbarriers_km,ch_rearing_belowupstrbarriers_km,cm_spawning_km,cm_spawning_belowupstrbarriers_km,co_spawning_km,co_rearing_km,co_rearing_ha,co_spawning_belowupstrbarriers_km,co_rearing_belowupstrbarriers_km,co_rearing_belowupstrbarriers_ha,pk_spawning_km,pk_spawning_belowupstrbarriers_km,sk_spawning_km,sk_rearing_km,sk_rearing_ha,sk_spawning_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_km,sk_rearing_belowupstrbarriers_ha,st_spawning_km,st_rearing_km,st_spawning_belowupstrbarriers_km,st_rearing_belowupstrbarriers_km,wct_spawning_km,wct_rearing_km,wct_spawning_belowupstrbarriers_km,wct_rearing_belowupstrbarriers_km,all_spawning_km,all_spawning_belowupstrbarriers_km,all_rearing_km,all_rearing_belowupstrbarriers_km,all_spawningrearing_km,all_spawningrearing_belowupstrbarriers_km,set_id,total_hab_gain_set,num_barriers_set,avg_gain_per_barrier,dnstr_set_ids,rank_avg_gain_per_barrier,rank_avg_gain_tiered,rank_total_upstr_hab,rank_combined,tier_combined,include_in_hac,label_in_hac
1024704343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024704343,24704343,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,634370,5500283,356360169,91934.25638,100.190442.244975.337574,100.190442.244975.337574.967512,LNIC,,,0,,,,,,0,0,0,0,0,0,0.375727553,0.79,0,0.38,0.79,0,0,0,0,0,0,0,0,0,0,1.118116162,0,1.12,0,0,0,0,0.38,0.38,1.12,1.12,1.12,1.12,,,,,,,,,,,no,no
1024704346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024704346,24704346,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,659941,5553628,356363343,78824.09695,100.190442.244975,100.190442.244975.364059,LNIC,Nicola River,,0,1011301346;1011301479;1011302203;1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,44,,,,185.4797624,194.5426783,31.34,23.07,0,0,243.6671577,361.87,0,31.62,361.87,0,23.11273599,23.07,0,0,0,0,0,0,23.21273599,23.30973599,23.17,23.26,0,0,0,0,245.79,245.79,361.87,361.87,381.72,381.72,,,,,,,,,,,no,no
1024704349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024704349,24704349,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Nicola River Bridge,,,,,,,10,660340,5553399,356363343,80864.44389,100.190442.244975,100.190442.244975.373722,LNIC,Nicola River,,0,1011301346;1011301479;1011302203;1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,44,,,,183.4397617,192.5026776,29.3,21.03,0,0,241.627157,359.83,0,29.58,359.83,0,21.0727353,21.03,0,0,0,0,0,0,21.1727353,21.2697353,21.13,21.22,0,0,0,0,243.75,243.75,359.83,359.83,379.68,379.68,,,,,,,,,,,no,no
1024713547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713547,24713547,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Three Mile Bridge,,,,,,,10,621142,5585536,356363343,3132.695718,100.190442.244975,100.190442.244975.014242,LNIC,Nicola River,,0,1006200014;1006200033;1006200078;1006200108;1006200209;1006200247;1006200328;1006200343;1006200344;1006200437;1006200837;1006200854;1006200858;1006200873;1006200930;1006200936;1006200966;1006200979;1006200986;1006201000;1006201236;1006201251;1006201284;1006201511;1006201555;1006201582;1006201653;1006201666;1006201757;1006201953;1006202833;1006202835;1011300034;1011300035;1011300145;1011300154;1011300296;1011300510;1011300606;1011301292;1011301293;1011301294;1011301346;1011301479;1011302097;1011302203;1011302223;1011302589;1011303026;1011304112;1011304160;1011304287;1011305046;1011305885;1011306461;1011306530;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;1024708464;196942;196966;196968;197013;197039;197880;197882;197884;203627;203630;203634;203637;203639;203641;203642;45ab83d8-d870-416d-b72b-7cee013dce45;46287b27-0aaf-4129-93fb-88c8ebe1ef68;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,113,,,,500.2762605,518.9567693,343.56,344.43,0,0,608.0697982,862.35,0,380.96,862.35,0,289.7119253,289.67,0,0,0,0,0,0,338.238893,422.3340479,334.05,394.52,0,0,0,0,620.73,620.73,907.73,907.73,935.15,935.15,,,,,,,,,,,no,no
1024713548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713548,24713548,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Nicola River Bridge,,,,,,,10,620973,5585719,356363343,2832.494016,100.190442.244975,100.190442.244975.012671,LNIC,Nicola River,,0,1006200014;1006200033;1006200078;1006200108;1006200209;1006200247;1006200328;1006200343;1006200344;1006200437;1006200837;1006200854;1006200858;1006200873;1006200930;1006200936;1006200966;1006200979;1006200986;1006201000;1006201236;1006201251;1006201284;1006201511;1006201555;1006201582;1006201653;1006201666;1006201757;1006201953;1006202833;1006202835;1011300034;1011300035;1011300145;1011300154;1011300296;1011300510;1011300606;1011301292;1011301293;1011301294;1011301346;1011301479;1011302097;1011302203;1011302223;1011302589;1011303026;1011304112;1011304160;1011304287;1011305046;1011305885;1011306461;1011306530;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;1024708464;196942;196966;196968;197013;197039;197880;197882;197884;203627;203630;203634;203637;203639;203641;203642;45ab83d8-d870-416d-b72b-7cee013dce45;46287b27-0aaf-4129-93fb-88c8ebe1ef68;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,113,,,,500.5772604,519.2577692,343.86,344.73,0,0,608.3707981,862.65,0,381.27,862.65,0,290.0129252,289.97,0,0,0,0,0,0,338.5398929,422.6350477,334.35,394.82,0,0,0,0,621.03,621.03,908.03,908.03,935.45,935.45,,,,,,,,,,,no,no
1024713549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713549,24713549,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Coldwater River Bridge,,,,,,,10,650048,5526115,356360169,43000.56757,100.190442.244975.337574,100.190442.244975.337574.453815,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,55.08684573,60.23616848,55.09,60.24,0,0,76.81484469,86.77,0,76.68,86.77,0,58.66312848,58.66,0,0,0,0,0,0,55.83568524,91.33795317,55.84,88.95,0,0,0,0,77.09,77.09,105.17,105.17,105.44,105.44,,,,,,,,,,,no,no
1024713550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713550,24713550,MODELLED CROSSINGS,"ROAD, RESOURCE/OTHER",,OBS,,PASSABLE,,,,,,,,,,,,10,660652,5553477,356363343,81666.67379,100.190442.244975,100.190442.244975.373722,LNIC,Nicola River,,0,1011301346;1011301479;1011302203;1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,44,,,,182.6367617,191.6996776,28.5,20.22,0,0,240.824157,359.03,0,28.78,359.03,0,20.2697353,20.22,0,0,0,0,0,0,20.3697353,20.4667353,20.32,20.42,0,0,0,0,242.94,242.94,359.03,359.03,378.87,378.87,,,,,,,,,,,no,no
1024713552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713552,24713552,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Brodie Bridge,,,,,,,10,647597,5519507,356360169,52354.97358,100.190442.244975.337574,100.190442.244975.337574.551529,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,45.75676989,49.07088448,45.76,49.07,0,0,57.64505762,66.65,0,57.51,66.65,0,49.30912522,49.31,0,0,0,0,0,0,46.48168199,79.63469869,46.48,77.24,0,0,0,0,57.92,57.92,84.85,84.85,85.13,85.13,,,,,,,,,,,no,no
1024713553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713553,24713553,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Brookmere Bridge,,,,,,,10,646717,5518361,356360169,54068.65085,100.190442.244975.337574,100.190442.244975.337574.569677,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,44.04277069,47.35688528,44.04,47.36,0,0,55.93105842,64.94,0,55.8,64.94,0,47.59512602,47.6,0,0,0,0,0,0,44.76768279,77.92069949,44.77,75.53,0,0,0,0,56.2,56.2,83.14,83.14,83.41,83.41,,,,,,,,,,,no,no
1024713555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713555,24713555,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Murray Bridge,,,,,,,10,646029,5517306,356360169,55564.74577,100.190442.244975.337574,100.190442.244975.337574.582989,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,42.54677126,45.86088586,42.55,45.86,0,0,54.435059,63.43,0,54.3,63.43,0,46.0991266,46.1,0,0,0,0,0,0,43.27168336,76.41373643,43.27,74.02,0,0,0,0,54.71,54.71,81.63,81.63,81.91,81.91,,,,,,,,,,,no,no
1024713569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713569,24713569,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Coldwater Rd S,,,,,,,10,650308,5525102,356360169,44315.59697,100.190442.244975.337574,100.190442.244975.337574.467200,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,53.79577207,58.9211674,53.8,58.92,0,0,75.49984362,85.46,0,75.36,85.46,0,57.3481274,57.35,0,0,0,0,0,0,54.52068417,90.0229521,54.52,87.63,0,0,0,0,75.77,75.77,103.86,103.86,104.13,104.13,,,,,,,,,,,no,no
1024713572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713572,24713572,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Curnows Bridge,,,,,,,10,619633,5587207,356363343,414.8592542,100.190442.244975,100.190442.244975.000869,LNIC,Nicola River,,0,1006200014;1006200033;1006200078;1006200108;1006200209;1006200247;1006200328;1006200343;1006200344;1006200437;1006200837;1006200854;1006200858;1006200873;1006200930;1006200936;1006200966;1006200979;1006200986;1006201000;1006201236;1006201251;1006201284;1006201511;1006201555;1006201582;1006201653;1006201666;1006201757;1006201953;1006202833;1006202835;1011300034;1011300035;1011300145;1011300154;1011300296;1011300510;1011300606;1011301292;1011301293;1011301294;1011301346;1011301479;1011302097;1011302203;1011302223;1011302589;1011303026;1011304112;1011304160;1011304287;1011305046;1011305885;1011306461;1011306530;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;1024708464;196942;196966;196968;197013;197039;197880;197882;197884;203627;203630;203634;203637;203639;203641;203642;45ab83d8-d870-416d-b72b-7cee013dce45;46287b27-0aaf-4129-93fb-88c8ebe1ef68;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,113,,,,503.3315902,522.012099,346.62,347.48,0,0,611.1251279,865.4,0,384.02,865.4,0,292.767255,292.72,0,0,0,0,0,0,341.2942227,425.3893776,337.11,397.58,0,0,0,0,623.78,623.78,910.79,910.79,938.21,938.21,,,,,,,,,,,no,no
1024713580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713580,24713580,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Sunshine Valley Rd,,,,,,,10,642280,5556122,356363343,51244.40247,100.190442.244975,100.190442.244975.235893,LNIC,Nicola River,,0,1006200014;1006200033;1006200078;1006200108;1006200209;1006200247;1006200328;1006200343;1006200344;1006200437;1006200837;1006200854;1006200858;1006200873;1006200930;1006200936;1006200966;1006200979;1006200986;1006201000;1006201236;1006201251;1006201284;1006201511;1006201555;1006201582;1006201653;1006201666;1006201757;1006201953;1006202833;1006202835;1011300145;1011300296;1011300510;1011301292;1011301293;1011301294;1011301346;1011301479;1011302097;1011302203;1011302223;1011302589;1011304112;1011304160;1011304287;1011306461;1011306530;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;1024708464;196942;196966;197013;197039;197880;197882;197884;203627;203630;203637;203639;203641;203642;45ab83d8-d870-416d-b72b-7cee013dce45;46287b27-0aaf-4129-93fb-88c8ebe1ef68;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,104,,,,352.3445682,367.0820078,195.63,192.55,0,0,447.0304846,691.47,0,220.12,691.47,0,159.0792506,159.03,0,0,0,0,0,0,195.617937,254.6337738,192.06,227.2,0,0,0,0,453.62,453.62,721.04,721.04,746.89,746.89,,,,,,,,,,,no,no
1024713585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713585,24713585,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Petit Creek Rd,,,,,,,10,641446,5557092,356363343,49703.68421,100.190442.244975,100.190442.244975.228524,LNIC,Nicola River,,0,1006200014;1006200033;1006200078;1006200108;1006200209;1006200247;1006200328;1006200343;1006200344;1006200437;1006200837;1006200854;1006200858;1006200873;1006200930;1006200936;1006200966;1006200979;1006200986;1006201000;1006201236;1006201251;1006201284;1006201511;1006201555;1006201582;1006201653;1006201666;1006201757;1006201953;1006202833;1006202835;1011300034;1011300035;1011300145;1011300154;1011300296;1011300510;1011301292;1011301293;1011301294;1011301346;1011301479;1011302097;1011302203;1011302223;1011302589;1011303026;1011304112;1011304160;1011304287;1011305046;1011305885;1011306461;1011306530;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;1024708464;196942;196966;196968;197013;197039;197880;197882;197884;203627;203630;203637;203639;203641;203642;45ab83d8-d870-416d-b72b-7cee013dce45;46287b27-0aaf-4129-93fb-88c8ebe1ef68;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,111,,,,448.6829087,468.2554926,291.97,293.72,0,0,553.055686,804.44,0,326.04,804.44,0,238.8841507,238.84,0,0,0,0,0,0,282.3371186,360.4873332,278.78,332.85,0,0,0,0,562.34,562.34,845.88,845.88,872.74,872.74,,,,,,,,,,,no,no
1024713586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713586,24713586,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Main St,,,,,,,10,657047,5553207,356360169,710.9563272,100.190442.244975.337574,100.190442.244975.337574,LNIC,Coldwater River,,0,1011300296;1011300510;1011301292;1011301293;1011301294;1011302097;1011302223;1011304160;1011306461;1011306530;196942;196966;197013;197039;203627;203630,16,,,,99.95026726,105.1908682,99.95,105.19,0,0,124.6773136,135.48,0,122.22,135.48,0,103.9182293,103.92,0,0,0,0,0,0,105.5482312,143.0674624,104.61,136.03,0,0,0,0,129.1,129.1,157.18,157.18,161.23,161.23,,,,,,,,,,,no,no
1024713588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713588,24713588,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Voght St,,,,,,,10,657748,5552570,356360169,1865.387692,100.190442.244975.337574,100.190442.244975.337574.011559,LNIC,Coldwater River,,0,1011300296;1011300510;1011301292;1011301293;1011301294;1011302097;1011302223;1011304160;1011306461;1011306530;196942;196966;197013;197039;203627;203630,16,,,,98.79626729,104.0368682,98.8,104.04,0,0,123.5233136,134.33,0,121.06,134.33,0,102.7642293,102.76,0,0,0,0,0,0,104.3852312,141.9134624,103.44,134.88,0,0,0,0,127.94,127.94,156.03,156.03,160.06,160.06,,,,,,,,,,,no,no
1024713590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713590,24713590,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Henning Creek Bridge,,,,,,,10,643683,5502601,356360169,76934.05236,100.190442.244975.337574,100.190442.244975.337574.805790,LNIC,Coldwater River,,0,,,,,,12.72985986,14.53235646,12.73,14.53,0,0,17.70306543,22.15,0,17.7,22.15,0,14.58489823,14.58,0,0,0,0,0,0,12.82398939,21.51785216,12.82,21.52,0,0,0,0,17.7,17.7,24.36,24.36,24.36,24.36,,,,,,,,,,,no,no
1024713591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713591,24713591,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Bottletop Bridge,,,,,,,10,643934,5513973,356360169,60685.43048,100.190442.244975.337574,100.190442.244975.337574.639206,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,37.42677082,40.74088541,37.43,40.74,0,0,49.31505855,58.31,0,49.18,58.31,0,40.97912615,40.98,0,0,0,0,0,0,38.15168292,71.29373599,38.15,68.9,0,0,0,0,49.59,49.59,76.51,76.51,76.79,76.79,,,,,,,,,,,no,no
1024713596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713596,24713596,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Nicola River Ten Mile Bridge,,,,,,,10,657553,5553620,356363343,73261.33856,100.190442.244975,100.190442.244975.337574,LNIC,Nicola River,,0,1011301346;1011301479;1011302203;1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;564a572b-1de0-4ab0-9d78-51968e7be8a1;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,44,,,,191.0427617,200.1056777,36.9,28.63,0,0,249.2301571,367.43,0,37.19,367.43,0,28.67573535,28.63,0,0,0,0,0,0,28.77573535,28.87273535,28.73,28.83,0,0,0,0,251.35,251.35,367.43,367.43,387.28,387.28,,,,,,,,,,,no,no
1024713597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713597,24713597,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Gillis Rd,,,,,,,10,649658,5530192,356360169,37798.68624,100.190442.244975.337574,100.190442.244975.337574.398529,LNIC,Coldwater River,,0,1011300296;1011300510;1011302223;1011304160;196942;196966;203627;203630,8,,,,60.84434048,66.04689566,60.84,66.05,0,0,82.62557187,92.61,0,82.49,92.61,0,64.49066281,64.49,0,0,0,0,0,0,61.64641242,97.57773532,61.65,95.05,0,0,0,0,82.9,82.9,111.41,111.41,111.68,111.68,,,,,,,,,,,no,no
1024713598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713598,24713598,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Nicola River Bridge,,,,,,,10,666805,5559373,356363343,100075.38,100.190442.244975,100.190442.244975.463869,LNIC,Nicola River,564a572b-1de0-4ab0-9d78-51968e7be8a1,1,1011302589;1015800088;1015801156;1015801158;1015801160;1015801164;1015801197;1015801207;1015801208;1015801209;1015801260;1015801359;1015801378;1015801528;1015801569;1015801626;1015801649;1015801710;1015801768;1015801864;1015801957;1015801974;1015802140;1015802235;1015802252;1015802253;1015802336;1015802449;1015802626;1015802756;1015802778;1015802780;1015803058;1024702369;45ab83d8-d870-416d-b72b-7cee013dce45;561d60b9-e231-4a7d-8e6d-874f9a69db3c;817a6c26-6113-41ea-bdb1-b71ce505a3ec;817be5a2-f5a1-4be5-857f-a0984d8a121b;845cb193-d867-4c6f-9f54-85510efc7a01;cfc28175-cb57-445e-963c-47ce90557b28,40,,,,153.3875515,171.475559,103.42,93.11,0,0,211.2838963,330.22,0,121.31,330.22,0,0.045616653,0.05,0,0,0,0,0,0,0.045616653,0.045616653,0.05,0.05,0,0,0,0,213.4,213.4,330.22,330.22,349.05,349.05,,,,,,,,,,,no,no
1024713605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713605,24713605,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Juliet Bridge,,,,,,,10,643180,5511582,356364515,596.6515261,100.190442.244975.337574.668134,100.190442.244975.337574.668134,LNIC,Juliet Creek,,0,,,,,,7.776002786,10.77539925,7.78,10.78,0,0,14.31208445,14.73,0,14.31,14.73,0,10.96109822,10.96,0,0,0,0,0,0,8.265785363,27.82984892,8.27,27.83,0,0,0,0,14.44,14.44,27.83,27.83,27.96,27.96,,,,,,,,,,,no,no
1024713606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713606,24713606,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Upper Coldwater Rd,,,,,,,10,643643,5502566,356360169,76987.53994,100.190442.244975.337574,100.190442.244975.337574.805790,LNIC,Coldwater River,,0,,,,,,12.67585986,14.47835646,12.68,14.48,0,0,17.64906543,22.09,0,17.65,22.09,0,14.53089823,14.53,0,0,0,0,0,0,12.76998939,21.46385216,12.77,21.46,0,0,0,0,17.65,17.65,24.31,24.31,24.31,24.31,,,,,,,,,,,no,no
1024713607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024713607,24713607,MODELLED CROSSINGS,"ROAD, DEMOGRAPHIC",,OBS,,PASSABLE,,,,,Kingsvale Bridge,,,,,,,10,650388,5527391,356360169,41054.48275,100.190442.244975.337574,100.190442.244975.337574.431635,LNIC,Coldwater River,,0,1011300510;1011302223;196942;196966;203627;203630,6,,,,57.03384471,62.18316746,57.03,62.18,0,0,78.76184367,88.72,0,78.63,88.72,0,60.61012746,60.61,0,0,0,0,0,0,57.78268422,93.28495216,57.78,90.89,0,0,0,0,79.03,79.03,107.12,107.12,107.39,107.39,,,,,,,,,,,no,no
